NO.,?as,Interval,Vnit?ní teplota(°C),Vnit?ní vlhkost(%),Venkovní teplota(°C),Venkovní vlhkost(%),Relativní tlak vzduchu(hpa),Absolutní tlak vzduchu(hpa),Rychlost v?tru(m/s),Nárazy v?tru(m/s),Sm?r v?tru,Rosný bod(°C),WindChill(°C),Hodinový úhrn srážek(mm),Denní úhrn srážek(mm),Týdenní úhrn srážek(mm),M?sí?ní úhrn srážek(mm),Celkový úhrn srážek(mm),
2285, 16.04.2020 12:40:29,10, 21.0,47, 10.9,27, 1016.8, 970.0, 0.3, 2.0, S, -7.4, 10.9, 0.00, 0.00, 0.00, 4.80, 12.60,
2286, 16.04.2020 12:50:29,10, 21.0,47, 11.1,27, 1016.9, 970.1, 0.0, 2.0, S, -7.2, 11.1, 0.00, 0.00, 0.00, 4.80, 12.60,
2287, 16.04.2020 13:00:29,10, 21.1,47, 11.3,26, 1016.8, 970.0, 0.3, 2.4, S, -7.5, 11.3, 0.00, 0.00, 0.00, 4.80, 12.60,
2288, 16.04.2020 13:10:29,10, 21.1,47, 11.4,27, 1016.5, 969.7, 0.0, 2.0, S, -6.9, 11.4, 0.00, 0.00, 0.00, 4.80, 12.60,
2289, 16.04.2020 13:20:29,10, 21.1,47, 11.5,27, 1016.6, 969.8, 2.0, 4.4, S, -6.8, 10.4, 0.00, 0.00, 0.00, 4.80, 12.60,
2290, 16.04.2020 13:30:29,10, 21.1,47, 11.6,27, 1016.5, 969.7, 0.7, 2.0, S, -6.8, 11.6, 0.00, 0.00, 0.00, 4.80, 12.60,
2291, 16.04.2020 13:40:29,10, 21.0,47, 11.5,28, 1016.2, 969.4, 1.0, 2.4, S, -6.4, 11.5, 0.00, 0.00, 0.00, 4.80, 12.60,
2292, 16.04.2020 13:50:29,10, 21.0,47, 11.5,29, 1016.0, 969.2, 0.0, 0.0, S, -5.9, 11.5, 0.00, 0.00, 0.00, 4.80, 12.60,
2293, 16.04.2020 14:00:29,10, 21.0,46, 11.6,29, 1016.2, 969.4, 0.0, 0.0, S, -5.8, 11.6, 0.00, 0.00, 0.00, 4.80, 12.60,
2294, 16.04.2020 14:10:29,10, 21.0,46, 11.6,29, 1016.2, 969.4, 0.0, 0.0, S, -5.8, 11.6, 0.00, 0.00, 0.00, 4.80, 12.60,
2295, 16.04.2020 14:20:29,10, 21.0,46, 11.6,29, 1015.9, 969.1, 2.0, 2.7, S, -5.8, 10.6, 0.00, 0.00, 0.00, 4.80, 12.60,
2296, 16.04.2020 14:30:29,10, 21.0,46, 11.5,29, 1016.0, 969.2, 0.7, 3.4, S, -5.9, 11.5, 0.00, 0.00, 0.00, 4.80, 12.60,
2297, 16.04.2020 14:40:29,10, 21.0,46, 11.5,29, 1016.1, 969.3, 0.0, 1.4, S, -5.9, 11.5, 0.00, 0.00, 0.00, 4.80, 12.60,
2298, 16.04.2020 14:50:29,10, 21.0,46, 11.4,30, 1016.0, 969.2, 0.3, 1.7, S, -5.6, 11.4, 0.00, 0.00, 0.00, 4.80, 12.60,
2299, 16.04.2020 15:00:29,10, 21.0,47, 11.4,30, 1016.0, 969.2, 0.0, 0.0, S, -5.6, 11.4, 0.00, 0.00, 0.00, 4.80, 12.60,
2300, 16.04.2020 15:10:29,10, 21.0,47, 11.5,29, 1016.0, 969.2, 0.0, 0.0, S, -5.9, 11.5, 0.00, 0.00, 0.00, 4.80, 12.60,
2301, 16.04.2020 15:20:29,10, 21.1,47, 11.5,30, 1015.8, 969.0, 0.3, 2.4, S, -5.5, 11.5, 0.00, 0.00, 0.00, 4.80, 12.60,
2302, 16.04.2020 15:30:29,10, 21.0,47, 11.5,29, 1015.8, 969.0, 0.0, 0.0, S, -5.9, 11.5, 0.00, 0.00, 0.00, 4.80, 12.60,
2303, 16.04.2020 15:40:29,10, 21.1,47, 11.6,29, 1015.8, 969.0, 0.0, 1.7, S, -5.8, 11.6, 0.00, 0.00, 0.00, 4.80, 12.60,
2304, 16.04.2020 15:50:29,10, 21.0,47, 11.5,30, 1015.8, 969.0, 0.0, 1.0, S, -5.5, 11.5, 0.00, 0.00, 0.00, 4.80, 12.60,
2305, 16.04.2020 16:00:29,10, 21.0,48, 11.4,30, 1015.9, 969.1, 0.0, 1.4, S, -5.6, 11.4, 0.00, 0.00, 0.00, 4.80, 12.60,
2306, 16.04.2020 16:10:29,10, 21.0,48, 11.4,30, 1015.7, 968.9, 0.0, 0.0, S, -5.6, 11.4, 0.00, 0.00, 0.00, 4.80, 12.60,
2307, 16.04.2020 16:20:29,10, 21.0,48, 11.4,31, 1015.7, 968.9, 0.0, 0.3, S, -5.1, 11.4, 0.00, 0.00, 0.00, 4.80, 12.60,
2308, 16.04.2020 16:30:29,10, 21.0,48, 11.4,32, 1015.5, 968.7, 0.0, 0.0, S, -4.7, 11.4, 0.00, 0.00, 0.00, 4.80, 12.60,
2309, 16.04.2020 16:40:29,10, 20.9,48, 11.5,32, 1015.6, 968.8, 0.0, 0.3, S, -4.6, 11.5, 0.00, 0.00, 0.00, 4.80, 12.60,
2310, 16.04.2020 16:50:29,10, 20.9,48, 11.4,32, 1015.4, 968.6, 0.0, 0.0, S, -4.7, 11.4, 0.00, 0.00, 0.00, 4.80, 12.60,
2311, 16.04.2020 17:00:29,10, 20.9,48, 11.3,32, 1015.4, 968.6, 0.0, 0.0, S, -4.8, 11.3, 0.00, 0.00, 0.00, 4.80, 12.60,
2312, 16.04.2020 17:10:29,10, 20.9,48, 11.2,33, 1015.4, 968.6, 0.0, 0.0, S, -4.5, 11.2, 0.00, 0.00, 0.00, 4.80, 12.60,
2313, 16.04.2020 17:20:29,10, 20.9,48, 10.7,36, 1015.4, 968.6, 0.0, 0.0, S, -3.8, 10.7, 0.00, 0.00, 0.00, 4.80, 12.60,
2314, 16.04.2020 17:30:29,10, 20.8,48, 10.2,41, 1015.6, 968.8, 0.0, 0.0, S, -2.5, 10.2, 0.00, 0.00, 0.00, 4.80, 12.60,
2315, 16.04.2020 17:40:29,10, 20.8,48, 9.4,43, 1015.7, 968.9, 0.0, 0.0, S, -2.5, 9.4, 0.00, 0.00, 0.00, 4.80, 12.60,
2316, 16.04.2020 17:50:29,10, 20.8,48, 8.8,43, 1015.6, 968.8, 0.0, 0.0, S, -3.1, 8.8, 0.00, 0.00, 0.00, 4.80, 12.60,
2317, 16.04.2020 18:00:29,10, 20.7,47, 8.3,43, 1015.4, 968.6, 0.0, 0.0, S, -3.5, 8.3, 0.00, 0.00, 0.00, 4.80, 12.60,
2318, 16.04.2020 18:10:29,10, 20.6,44, 8.0,43, 1015.5, 968.7, 0.0, 0.0, S, -3.8, 8.0, 0.00, 0.00, 0.00, 4.80, 12.60,
2319, 16.04.2020 18:20:29,10, 20.6,45, 7.5,45, 1015.5, 968.7, 0.0, 0.0, S, -3.7, 7.5, 0.00, 0.00, 0.00, 4.80, 12.60,
2320, 16.04.2020 18:30:29,10, 20.5,46, 6.8,46, 1015.6, 968.8, 0.0, 0.0, S, -4.0, 6.8, 0.00, 0.00, 0.00, 4.80, 12.60,
2321, 16.04.2020 18:40:29,10, 20.5,46, 6.2,47, 1015.8, 969.0, 0.0, 0.0, S, -4.3, 6.2, 0.00, 0.00, 0.00, 4.80, 12.60,
2322, 16.04.2020 18:50:29,10, 20.5,46, 5.8,48, 1015.8, 969.0, 0.0, 0.0, S, -4.4, 5.8, 0.00, 0.00, 0.00, 4.80, 12.60,
2323, 16.04.2020 19:00:29,10, 20.5,46, 5.5,49, 1016.0, 969.2, 0.0, 0.0, S, -4.4, 5.5, 0.00, 0.00, 0.00, 4.80, 12.60,
2324, 16.04.2020 19:10:29,10, 20.4,46, 5.3,50, 1016.0, 969.2, 0.0, 1.0, S, -4.3, 5.3, 0.00, 0.00, 0.00, 4.80, 12.60,
2325, 16.04.2020 19:20:29,10, 20.4,46, 5.0,51, 1016.2, 969.4, 0.0, 0.3, S, -4.3, 5.0, 0.00, 0.00, 0.00, 4.80, 12.60,
2326, 16.04.2020 19:30:29,10, 20.4,46, 4.7,51, 1016.1, 969.3, 0.0, 0.0, S, -4.6, 4.7, 0.00, 0.00, 0.00, 4.80, 12.60,
2327, 16.04.2020 19:40:29,10, 20.4,46, 4.4,52, 1016.1, 969.3, 0.0, 0.0, S, -4.6, 4.4, 0.00, 0.00, 0.00, 4.80, 12.60,
2328, 16.04.2020 19:50:29,10, 20.4,46, 4.1,53, 1016.1, 969.3, 0.0, 0.0, S, -4.6, 4.1, 0.00, 0.00, 0.00, 4.80, 12.60,
2329, 16.04.2020 20:00:29,10, 20.4,46, 3.8,54, 1016.1, 969.3, 0.0, 0.0, S, -4.7, 3.8, 0.00, 0.00, 0.00, 4.80, 12.60,
2330, 16.04.2020 20:10:29,10, 20.4,46, 3.6,55, 1016.2, 969.4, 0.0, 0.0, S, -4.6, 3.6, 0.00, 0.00, 0.00, 4.80, 12.60,
2331, 16.04.2020 20:20:29,10, 20.3,46, 3.4,56, 1016.2, 969.4, 0.0, 0.0, S, -4.5, 3.4, 0.00, 0.00, 0.00, 4.80, 12.60,
2332, 16.04.2020 20:30:29,10, 20.3,46, 3.1,56, 1016.2, 969.4, 0.0, 0.0, S, -4.8, 3.1, 0.00, 0.00, 0.00, 4.80, 12.60,
2333, 16.04.2020 20:40:29,10, 20.3,46, 2.9,57, 1016.2, 969.4, 0.0, 1.4, S, -4.8, 2.9, 0.00, 0.00, 0.00, 4.80, 12.60,
2334, 16.04.2020 20:50:29,10, 20.3,46, 2.6,59, 1016.4, 969.6, 0.0, 0.0, S, -4.6, 2.6, 0.00, 0.00, 0.00, 4.80, 12.60,
2335, 16.04.2020 21:00:29,10, 20.3,46, 2.4,59, 1016.3, 969.5, 0.0, 0.0, S, -4.8, 2.4, 0.00, 0.00, 0.00, 4.80, 12.60,
2336, 16.04.2020 21:10:29,10, 20.3,46, 2.2,59, 1016.4, 969.6, 0.0, 0.0, S, -5.0, 2.2, 0.00, 0.00, 0.00, 4.80, 12.60,
2337, 16.04.2020 21:20:29,10, 20.2,46, 2.0,60, 1016.3, 969.5, 0.0, 0.0, S, -4.9, 2.0, 0.00, 0.00, 0.00, 4.80, 12.60,
2338, 16.04.2020 21:30:29,10, 20.2,46, 1.8,60, 1016.3, 969.5, 0.0, 0.0, S, -5.1, 1.8, 0.00, 0.00, 0.00, 4.80, 12.60,
2339, 16.04.2020 21:40:29,10, 20.2,46, 1.6,60, 1016.4, 969.6, 0.0, 0.0, S, -5.3, 1.6, 0.00, 0.00, 0.00, 4.80, 12.60,
2340, 16.04.2020 21:50:29,10, 20.2,46, 1.4,61, 1016.4, 969.6, 0.0, 0.0, S, -5.3, 1.4, 0.00, 0.00, 0.00, 4.80, 12.60,
2341, 16.04.2020 22:00:29,10, 20.1,45, 1.1,61, 1016.4, 969.6, 0.0, 0.0, S, -5.6, 1.1, 0.00, 0.00, 0.00, 4.80, 12.60,
2342, 16.04.2020 22:10:29,10, 20.1,45, 1.0,62, 1016.3, 969.5, 0.0, 0.0, S, -5.5, 1.0, 0.00, 0.00, 0.00, 4.80, 12.60,
2343, 16.04.2020 22:20:29,10, 20.1,45, 0.8,62, 1016.4, 969.6, 0.0, 0.0, S, -5.7, 0.8, 0.00, 0.00, 0.00, 4.80, 12.60,
2344, 16.04.2020 22:30:29,10, 20.1,45, 0.7,63, 1016.2, 969.4, 0.0, 0.0, S, -5.5, 0.7, 0.00, 0.00, 0.00, 4.80, 12.60,
2345, 16.04.2020 22:40:29,10, 20.1,45, 0.5,63, 1016.2, 969.4, 0.0, 0.0, S, -5.7, 0.5, 0.00, 0.00, 0.00, 4.80, 12.60,
2346, 16.04.2020 22:50:29,10, 20.0,45, 0.3,64, 1016.1, 969.3, 0.0, 0.0, S, -5.7, 0.3, 0.00, 0.00, 0.00, 4.80, 12.60,
2347, 16.04.2020 23:00:29,10, 20.0,45, 0.2,64, 1016.0, 969.2, 0.0, 0.0, S, -5.8, 0.2, 0.00, 0.00, 0.00, 4.80, 12.60,
2348, 16.04.2020 23:10:29,10, 20.0,45, 0.1,65, 1016.1, 969.3, 0.0, 0.0, S, -5.7, 0.1, 0.00, 0.00, 0.00, 4.80, 12.60,
2349, 16.04.2020 23:20:29,10, 20.0,44, 0.0,65, 1016.0, 969.2, 0.0, 0.0, S, -5.8, 0.0, 0.00, 0.00, 0.00, 4.80, 12.60,
2350, 16.04.2020 23:30:29,10, 20.0,44, 0.0,66, 1016.0, 969.2, 0.0, 0.0, S, -5.6, 0.0, 0.00, 0.00, 0.00, 4.80, 12.60,
2351, 16.04.2020 23:40:29,10, 19.9,44, 0.0,66, 1015.9, 969.1, 0.0, 0.0, S, -5.6, 0.0, 0.00, 0.00, 0.00, 4.80, 12.60,
2352, 16.04.2020 23:50:29,10, 19.9,44, -0.1,67, 1015.9, 969.1, 0.0, 0.0, S, -5.5, -0.1, 0.00, 0.00, 0.00, 4.80, 12.60,
2353, 17.04.2020 0:00:29,10, 19.9,44, -0.1,67, 1015.8, 969.0, 0.0, 0.0, S, -5.5, -0.1, 0.00, 0.00, 0.00, 4.80, 12.60,
2354, 17.04.2020 0:10:29,10, 19.9,44, -0.1,68, 1015.7, 968.9, 0.0, 0.0, S, -5.3, -0.1, 0.00, 0.00, 0.00, 4.80, 12.60,
2355, 17.04.2020 0:20:29,10, 19.9,44, -0.2,69, 1015.7, 968.9, 0.0, 0.0, S, -5.2, -0.2, 0.00, 0.00, 0.00, 4.80, 12.60,
2356, 17.04.2020 0:30:29,10, 19.8,44, -0.3,69, 1015.7, 968.9, 0.0, 0.0, S, -5.3, -0.3, 0.00, 0.00, 0.00, 4.80, 12.60,
2357, 17.04.2020 0:40:29,10, 19.8,44, -0.5,69, 1015.7, 968.9, 0.0, 0.0, S, -5.5, -0.5, 0.00, 0.00, 0.00, 4.80, 12.60,
2358, 17.04.2020 0:50:29,10, 19.8,44, -0.7,69, 1015.8, 969.0, 0.0, 0.0, S, -5.7, -0.7, 0.00, 0.00, 0.00, 4.80, 12.60,
2359, 17.04.2020 1:00:29,10, 19.8,43, -0.9,69, 1015.8, 969.0, 0.0, 0.0, S, -5.9, -0.9, 0.00, 0.00, 0.00, 4.80, 12.60,
2360, 17.04.2020 1:10:29,10, 19.8,43, -1.1,69, 1015.7, 968.9, 0.0, 0.0, S, -6.1, -1.1, 0.00, 0.00, 0.00, 4.80, 12.60,
2361, 17.04.2020 1:20:29,10, 19.8,43, -1.3,69, 1015.9, 969.1, 0.0, 0.0, S, -6.3, -1.3, 0.00, 0.00, 0.00, 4.80, 12.60,
2362, 17.04.2020 1:30:29,10, 19.7,43, -1.5,70, 1015.7, 968.9, 0.0, 0.0, S, -6.3, -1.5, 0.00, 0.00, 0.00, 4.80, 12.60,
2363, 17.04.2020 1:40:29,10, 19.7,43, -1.5,70, 1015.6, 968.8, 0.0, 0.0, S, -6.3, -1.5, 0.00, 0.00, 0.00, 4.80, 12.60,
2364, 17.04.2020 1:50:29,10, 19.7,43, -1.6,71, 1015.5, 968.7, 0.0, 0.0, S, -6.2, -1.6, 0.00, 0.00, 0.00, 4.80, 12.60,
2365, 17.04.2020 2:00:29,10, 19.7,43, -1.6,71, 1015.5, 968.7, 0.0, 0.0, S, -6.2, -1.6, 0.00, 0.00, 0.00, 4.80, 12.60,
2366, 17.04.2020 2:10:29,10, 19.7,43, -1.6,71, 1015.5, 968.7, 0.0, 0.0, S, -6.2, -1.6, 0.00, 0.00, 0.00, 4.80, 12.60,
2367, 17.04.2020 2:20:29,10, 19.6,43, -1.7,72, 1015.5, 968.7, 0.0, 0.0, S, -6.1, -1.7, 0.00, 0.00, 0.00, 4.80, 12.60,
2368, 17.04.2020 2:30:29,10, 19.6,43, -1.7,72, 1015.5, 968.7, 0.0, 0.0, S, -6.1, -1.7, 0.00, 0.00, 0.00, 4.80, 12.60,
2369, 17.04.2020 2:40:29,10, 19.6,43, -1.8,72, 1015.4, 968.6, 0.0, 0.0, S, -6.2, -1.8, 0.00, 0.00, 0.00, 4.80, 12.60,
2370, 17.04.2020 2:50:29,10, 19.6,42, -1.9,72, 1015.4, 968.6, 0.0, 0.0, S, -6.3, -1.9, 0.00, 0.00, 0.00, 4.80, 12.60,
2371, 17.04.2020 3:00:29,10, 19.6,42, -2.0,73, 1015.4, 968.6, 0.0, 0.0, S, -6.2, -2.0, 0.00, 0.00, 0.00, 4.80, 12.60,
2372, 17.04.2020 3:10:29,10, 19.6,42, -2.0,73, 1015.4, 968.6, 0.0, 0.0, S, -6.2, -2.0, 0.00, 0.00, 0.00, 4.80, 12.60,
2373, 17.04.2020 3:20:29,10, 19.5,42, -2.0,73, 1015.4, 968.6, 0.0, 0.0, S, -6.2, -2.0, 0.00, 0.00, 0.00, 4.80, 12.60,
2374, 17.04.2020 3:30:29,10, 19.5,42, -2.0,74, 1015.3, 968.5, 0.0, 0.0, S, -6.0, -2.0, 0.00, 0.00, 0.00, 4.80, 12.60,
2375, 17.04.2020 3:40:29,10, 19.5,42, -2.0,74, 1015.3, 968.5, 0.0, 1.7, S, -6.0, -2.0, 0.00, 0.00, 0.00, 4.80, 12.60,
2376, 17.04.2020 3:50:29,10, 19.5,42, -1.9,74, 1015.3, 968.5, 0.0, 0.0, S, -5.9, -1.9, 0.00, 0.00, 0.00, 4.80, 12.60,
2377, 17.04.2020 4:00:29,10, 19.4,42, -1.9,74, 1015.3, 968.5, 0.0, 0.0, S, -5.9, -1.9, 0.00, 0.00, 0.00, 4.80, 12.60,
2378, 17.04.2020 4:10:29,10, 19.4,42, -2.0,74, 1015.4, 968.6, 0.0, 0.0, S, -6.0, -2.0, 0.00, 0.00, 0.00, 4.80, 12.60,
2379, 17.04.2020 4:20:29,10, 19.4,42, -2.0,75, 1015.3, 968.5, 0.0, 0.0, S, -5.8, -2.0, 0.00, 0.00, 0.00, 4.80, 12.60,
2380, 17.04.2020 4:30:29,10, 19.4,42, -2.0,75, 1015.3, 968.5, 0.0, 0.0, S, -5.8, -2.0, 0.00, 0.00, 0.00, 4.80, 12.60,
2381, 17.04.2020 4:40:29,10, 19.4,42, -2.1,75, 1015.4, 968.6, 0.0, 0.0, S, -5.9, -2.1, 0.00, 0.00, 0.00, 4.80, 12.60,
2382, 17.04.2020 4:50:29,10, 19.4,42, -2.2,75, 1015.5, 968.7, 0.0, 0.0, S, -6.0, -2.2, 0.00, 0.00, 0.00, 4.80, 12.60,
2383, 17.04.2020 5:00:29,10, 19.4,42, -2.3,75, 1015.3, 968.5, 0.0, 0.0, S, -6.1, -2.3, 0.00, 0.00, 0.00, 4.80, 12.60,
2384, 17.04.2020 5:10:29,10, 19.3,42, -2.4,75, 1015.3, 968.5, 0.0, 0.0, S, -6.2, -2.4, 0.00, 0.00, 0.00, 4.80, 12.60,
2385, 17.04.2020 5:20:29,10, 19.3,42, -2.3,75, 1015.3, 968.5, 0.0, 0.0, S, -6.1, -2.3, 0.00, 0.00, 0.00, 4.80, 12.60,
2386, 17.04.2020 5:30:29,10, 19.3,41, -2.3,76, 1015.4, 968.6, 0.0, 0.0, S, -6.0, -2.3, 0.00, 0.00, 0.00, 4.80, 12.60,
2387, 17.04.2020 5:40:29,10, 19.3,41, -2.3,76, 1015.4, 968.6, 0.0, 0.0, S, -6.0, -2.3, 0.00, 0.00, 0.00, 4.80, 12.60,
2388, 17.04.2020 5:50:29,10, 19.3,41, -2.3,76, 1015.4, 968.6, 0.0, 0.0, S, -6.0, -2.3, 0.00, 0.00, 0.00, 4.80, 12.60,
2389, 17.04.2020 6:00:29,10, 19.3,41, -2.3,76, 1015.5, 968.7, 0.0, 0.0, S, -6.0, -2.3, 0.00, 0.00, 0.00, 4.80, 12.60,
2390, 17.04.2020 6:10:29,10, 19.4,41, -2.2,77, 1015.5, 968.7, 0.0, 0.0, S, -5.7, -2.2, 0.00, 0.00, 0.00, 4.80, 12.60,
2391, 17.04.2020 6:20:29,10, 19.4,41, -2.0,77, 1015.4, 968.6, 0.0, 0.0, S, -5.5, -2.0, 0.00, 0.00, 0.00, 4.80, 12.60,
2392, 17.04.2020 6:30:29,10, 19.5,41, -1.7,77, 1015.4, 968.6, 0.0, 0.0, S, -5.2, -1.7, 0.00, 0.00, 0.00, 4.80, 12.60,
2393, 17.04.2020 6:40:29,10, 19.7,41, -1.4,78, 1015.3, 968.5, 0.0, 0.0, S, -4.7, -1.4, 0.00, 0.00, 0.00, 4.80, 12.60,
2394, 17.04.2020 6:50:29,10, 19.9,40, -0.9,78, 1015.3, 968.5, 0.0, 0.0, S, -4.3, -0.9, 0.00, 0.00, 0.00, 4.80, 12.60,
2395, 17.04.2020 7:00:29,10, 20.1,40, -0.3,78, 1015.3, 968.5, 0.0, 0.0, S, -3.7, -0.3, 0.00, 0.00, 0.00, 4.80, 12.60,
2396, 17.04.2020 7:10:29,10, 20.1,40, 0.2,79, 1015.3, 968.5, 0.0, 0.0, S, -3.0, 0.2, 0.00, 0.00, 0.00, 4.80, 12.60,
2397, 17.04.2020 7:20:29,10, 20.2,40, 0.8,78, 1015.3, 968.5, 0.0, 0.0, S, -2.6, 0.8, 0.00, 0.00, 0.00, 4.80, 12.60,
2398, 17.04.2020 7:30:29,10, 20.3,40, 1.3,78, 1015.4, 968.6, 0.0, 0.0, S, -2.1, 1.3, 0.00, 0.00, 0.00, 4.80, 12.60,
2399, 17.04.2020 7:40:29,10, 20.3,40, 1.9,78, 1015.3, 968.5, 0.0, 0.0, S, -1.5, 1.9, 0.00, 0.00, 0.00, 4.80, 12.60,
2400, 17.04.2020 7:50:29,10, 20.4,40, 2.4,76, 1015.2, 968.4, 0.0, 0.0, S, -1.4, 2.4, 0.00, 0.00, 0.00, 4.80, 12.60,
2401, 17.04.2020 8:00:29,10, 20.5,40, 3.2,76, 1015.2, 968.4, 0.0, 0.0, S, -0.6, 3.2, 0.00, 0.00, 0.00, 4.80, 12.60,
2402, 17.04.2020 8:10:29,10, 20.5,41, 4.0,75, 1015.1, 968.3, 0.0, 0.0, S, -0.0, 4.0, 0.00, 0.00, 0.00, 4.80, 12.60,
2403, 17.04.2020 8:20:29,10, 20.6,40, 4.9,74, 1015.1, 968.3, 0.0, 0.0, S, 0.7, 4.9, 0.00, 0.00, 0.00, 4.80, 12.60,
2404, 17.04.2020 8:30:29,10, 20.6,41, 5.6,72, 1015.1, 968.3, 0.0, 0.0, S, 1.0, 5.6, 0.00, 0.00, 0.00, 4.80, 12.60,
2405, 17.04.2020 8:40:29,10, 20.7,41, 6.3,70, 1015.0, 968.2, 0.0, 0.0, S, 1.2, 6.3, 0.00, 0.00, 0.00, 4.80, 12.60,
2406, 17.04.2020 8:50:29,10, 20.7,41, 6.8,67, 1015.0, 968.2, 0.0, 0.0, S, 1.1, 6.8, 0.00, 0.00, 0.00, 4.80, 12.60,
2407, 17.04.2020 9:00:29,10, 20.7,41, 7.1,61, 1014.8, 968.0, 0.7, 2.0, S, 0.1, 7.1, 0.00, 0.00, 0.00, 4.80, 12.60,
2408, 17.04.2020 9:10:29,10, 20.7,41, 7.3,59, 1014.8, 968.0, 1.4, 2.0, S, -0.2, 7.3, 0.00, 0.00, 0.00, 4.80, 12.60,
2409, 17.04.2020 9:20:29,10, 20.7,41, 7.8,57, 1014.8, 968.0, 0.7, 2.4, S, -0.2, 7.8, 0.00, 0.00, 0.00, 4.80, 12.60,
2410, 17.04.2020 9:30:29,10, 20.7,41, 8.1,56, 1014.7, 967.9, 1.7, 2.7, S, -0.1, 8.1, 0.00, 0.00, 0.00, 4.80, 12.60,
2411, 17.04.2020 9:40:29,10, 20.7,41, 8.7,53, 1014.7, 967.9, 1.7, 3.4, S, -0.3, 8.7, 0.00, 0.00, 0.00, 4.80, 12.60,
2412, 17.04.2020 9:50:29,10, 20.8,41, 9.7,51, 1014.5, 967.7, 0.0, 0.3, S, 0.1, 9.7, 0.00, 0.00, 0.00, 4.80, 12.60,
2413, 17.04.2020 10:00:29,10, 20.8,41, 10.7,47, 1014.4, 967.6, 1.4, 2.7, S, -0.1, 10.7, 0.00, 0.00, 0.00, 4.80, 12.60,
2414, 17.04.2020 10:10:29,10, 20.8,41, 11.3,45, 1014.3, 967.5, 0.3, 2.0, S, -0.2, 11.3, 0.00, 0.00, 0.00, 4.80, 12.60,
2415, 17.04.2020 10:20:29,10, 20.8,41, 12.1,40, 1014.3, 967.5, 0.0, 0.0, S, -1.1, 12.1, 0.00, 0.00, 0.00, 4.80, 12.60,
2416, 17.04.2020 10:30:29,10, 20.8,42, 12.9,39, 1014.1, 967.3, 0.0, 2.0, S, -0.7, 12.9, 0.00, 0.00, 0.00, 4.80, 12.60,
2417, 17.04.2020 10:40:29,10, 20.8,42, 13.8,35, 1014.1, 967.3, 0.0, 0.0, S, -1.4, 13.8, 0.00, 0.00, 0.00, 4.80, 12.60,
2418, 17.04.2020 10:50:29,10, 20.8,42, 14.3,32, 1014.0, 967.2, 0.0, 0.0, S, -2.2, 14.3, 0.00, 0.00, 0.00, 4.80, 12.60,
2419, 17.04.2020 11:00:29,10, 20.8,42, 14.5,31, 1013.9, 967.1, 0.0, 0.0, S, -2.4, 14.5, 0.00, 0.00, 0.00, 4.80, 12.60,
2420, 17.04.2020 11:10:29,10, 20.9,42, 14.8,30, 1013.8, 967.0, 0.0, 0.0, S, -2.6, 14.8, 0.00, 0.00, 0.00, 4.80, 12.60,
2421, 17.04.2020 11:20:29,10, 20.9,41, 14.9,29, 1013.8, 967.0, 0.0, 0.0, S, -3.0, 14.9, 0.00, 0.00, 0.00, 4.80, 12.60,
2422, 17.04.2020 11:30:29,10, 20.9,41, 15.0,28, 1013.5, 966.7, 0.0, 0.0, S, -3.3, 15.0, 0.00, 0.00, 0.00, 4.80, 12.60,
2423, 17.04.2020 11:40:29,10, 20.9,41, 15.5,31, 1013.5, 966.7, 0.0, 0.0, S, -1.5, 15.5, 0.00, 0.00, 0.00, 4.80, 12.60,
2424, 17.04.2020 11:50:29,10, 20.9,41, 15.8,27, 1013.3, 966.5, 0.0, 0.0, S, -3.1, 15.8, 0.00, 0.00, 0.00, 4.80, 12.60,
2425, 17.04.2020 12:00:29,10, 21.0,40, 16.0,26, 1013.3, 966.5, 0.0, 0.0, S, -3.5, 16.0, 0.00, 0.00, 0.00, 4.80, 12.60,
2426, 17.04.2020 12:10:29,10, 21.0,39, 16.2,28, 1013.3, 966.5, 0.0, 0.0, S, -2.3, 16.2, 0.00, 0.00, 0.00, 4.80, 12.60,
2427, 17.04.2020 12:20:29,10, 21.0,40, 16.4,27, 1013.1, 966.3, 0.0, 0.0, S, -2.6, 16.4, 0.00, 0.00, 0.00, 4.80, 12.60,
2428, 17.04.2020 12:30:29,10, 21.0,40, 16.6,25, 1012.8, 966.0, 0.0, 0.0, S, -3.5, 16.6, 0.00, 0.00, 0.00, 4.80, 12.60,
2429, 17.04.2020 12:40:29,10, 21.1,40, 16.6,25, 1012.9, 966.1, 0.0, 0.0, S, -3.5, 16.6, 0.00, 0.00, 0.00, 4.80, 12.60,
2430, 17.04.2020 12:50:29,10, 21.1,41, 16.6,25, 1012.6, 965.8, 2.0, 2.7, S, -3.5, 15.8, 0.00, 0.00, 0.00, 4.80, 12.60,
2431, 17.04.2020 13:00:29,10, 21.1,41, 16.6,25, 1012.6, 965.8, 1.4, 2.7, S, -3.5, 16.6, 0.00, 0.00, 0.00, 4.80, 12.60,
2432, 17.04.2020 13:10:29,10, 21.1,41, 16.8,25, 1012.5, 965.7, 3.1, 4.8, S, -3.3, 14.5, 0.00, 0.00, 0.00, 4.80, 12.60,
2433, 17.04.2020 13:20:29,10, 21.1,41, 16.8,24, 1012.5, 965.7, 0.0, 0.0, S, -3.9, 16.8, 0.00, 0.00, 0.00, 4.80, 12.60,
