NO.,Čas,Interval,Vnitřní teplota(°C),Vnitřní vlhkost(%),Venkovní teplota(°C),Venkovní vlhkost(%),Relativní tlak vzduchu(mmHg),Absolutní tlak vzduchu(mmHg),Rychlost větru(m/s),Nárazy větru(m/s),Směr větru,Rosný bod(°C),WindChill(°C),Hodinový úhrn srážek(mm),Denní úhrn srážek(mm),Týdenní úhrn srážek(mm),Měsíční úhrn srážek(mm),Celkový úhrn srážek(mm)
414,18.03.2021 13:25:35,14,19.8,45,4.2,52,1018.2,961.5,2.7,5.8,SW,-4.8,1.0,0.00,0.30,7.20,7.20,7.20
415,18.03.2021 13:39:35,14,19.8,45,4.2,50,1018.2,961.5,0.3,4.4,W,-5.3,4.2,0.30,0.60,7.50,7.50,7.50
416,18.03.2021 13:53:35,14,19.8,45,4.4,49,1017.9,961.2,4.8,6.1,W,-5.4,-2.6,0.30,0.60,7.50,7.50,7.50
417,18.03.2021 14:07:35,14,19.8,46,4.2,49,1017.8,961.1,0.0,0.0,W,-5.6,4.2,0.00,0.60,7.50,7.50,7.50
418,18.03.2021 14:21:35,14,19.8,46,4.2,53,1017.7,961.0,3.1,5.1,W,-4.5,0.1,0.00,0.60,7.50,7.50,7.50
419,18.03.2021 14:35:35,14,19.9,47,3.9,54,1017.6,960.9,0.7,3.1,W,-4.6,3.9,0.00,0.60,7.50,7.50,7.50
420,18.03.2021 14:49:35,14,19.9,47,4.5,53,1017.5,960.8,0.0,0.0,W,-4.2,4.5,0.00,0.60,7.50,7.50,7.50
421,18.03.2021 15:03:35,14,19.9,46,3.3,55,1017.8,961.1,0.0,1.7,W,-4.9,3.3,0.00,0.60,7.50,7.50,7.50
422,18.03.2021 15:17:35,14,19.9,46,2.6,59,1017.6,960.9,0.0,0.0,W,-4.6,2.6,0.00,0.60,7.50,7.50,7.50
423,18.03.2021 15:31:35,14,19.9,46,3.1,62,1017.3,960.6,0.0,0.0,W,-3.5,3.1,0.00,0.60,7.50,7.50,7.50
424,18.03.2021 15:45:35,14,19.9,46,3.8,59,1017.2,960.5,0.0,0.0,WSW,-3.5,3.8,0.00,0.60,7.50,7.50,7.50
425,18.03.2021 15:59:35,14,19.8,46,3.7,56,1017.1,960.4,3.4,5.4,W,-4.3,-1.1,0.00,0.60,7.50,7.50,7.50
426,18.03.2021 16:13:35,14,19.8,47,4.0,56,1017.0,960.3,0.3,3.1,SW,-4.0,4.0,0.00,0.60,7.50,7.50,7.50
427,18.03.2021 16:27:35,14,19.9,46,4.1,55,1016.8,960.1,3.1,5.1,W,-4.1,-0.0,0.00,0.60,7.50,7.50,7.50
428,18.03.2021 16:41:35,14,20.0,46,3.8,55,1016.8,960.1,0.0,0.0,W,-4.4,3.8,0.00,0.60,7.50,7.50,7.50
429,18.03.2021 16:55:35,14,20.0,46,3.5,56,1016.8,960.1,0.7,2.7,SW,-4.5,3.5,0.00,0.60,7.50,7.50,7.50
430,18.03.2021 17:09:35,14,20.0,46,3.3,56,1016.7,960.0,0.7,3.1,W,-4.6,3.3,0.00,0.60,7.50,7.50,7.50
431,18.03.2021 17:23:35,14,20.1,46,3.5,57,1016.5,959.8,0.0,2.4,SW,-4.2,3.5,0.00,0.60,7.50,7.50,7.50
432,18.03.2021 17:37:35,14,20.1,45,2.5,57,1016.7,960.0,0.0,0.0,W,-5.2,2.5,0.00,0.60,7.50,7.50,7.50
433,18.03.2021 17:51:35,14,20.1,46,1.8,60,1016.5,959.8,0.0,0.0,W,-5.1,1.8,0.00,0.60,7.50,7.50,7.50
434,18.03.2021 18:05:35,14,20.1,46,1.7,62,1016.2,959.5,0.0,0.0,SW,-4.8,1.7,0.00,0.60,7.50,7.50,7.50
435,18.03.2021 18:19:35,14,20.1,46,1.6,62,1016.2,959.5,0.0,0.0,SW,-4.9,1.6,0.00,0.60,7.50,7.50,7.50
436,18.03.2021 18:33:35,14,20.1,46,1.3,62,1016.2,959.5,0.0,0.0,SW,-5.2,1.3,0.00,0.60,7.50,7.50,7.50
437,18.03.2021 18:47:35,14,20.1,46,0.9,63,1016.2,959.5,0.0,0.0,SW,-5.3,0.9,0.00,0.60,7.50,7.50,7.50
438,18.03.2021 19:01:35,14,20.1,47,0.5,63,1016.1,959.4,0.0,0.0,SW,-5.7,0.5,0.00,0.60,7.50,7.50,7.50
439,18.03.2021 19:15:35,14,20.2,46,-0.1,63,1016.1,959.4,0.0,0.0,SW,-6.3,-0.1,0.00,0.60,7.50,7.50,7.50
440,18.03.2021 19:29:35,14,20.2,46,-0.7,64,1016.0,959.3,0.0,0.0,SW,-6.7,-0.7,0.00,0.60,7.50,7.50,7.50
441,18.03.2021 19:43:35,14,20.3,47,-1.1,65,1016.2,959.5,0.0,0.0,SW,-6.8,-1.1,0.00,0.60,7.50,7.50,7.50
442,18.03.2021 19:57:35,14,20.3,46,-1.4,66,1016.2,959.5,0.0,0.0,SW,-6.9,-1.4,0.00,0.60,7.50,7.50,7.50
443,18.03.2021 20:11:35,14,20.4,46,-1.7,67,1016.2,959.5,0.0,0.0,SW,-7.0,-1.7,0.00,0.60,7.50,7.50,7.50
444,18.03.2021 20:25:35,14,20.4,46,-1.9,68,1016.2,959.5,0.0,0.0,SW,-7.0,-1.9,0.00,0.60,7.50,7.50,7.50
445,18.03.2021 20:39:35,14,20.4,47,-2.2,69,1016.4,959.7,0.0,0.0,SW,-7.1,-2.2,0.00,0.60,7.50,7.50,7.50
446,18.03.2021 20:53:35,14,20.4,47,-2.3,70,1016.2,959.5,0.0,0.0,SW,-7.0,-2.3,0.00,0.60,7.50,7.50,7.50
447,18.03.2021 21:07:35,14,20.3,47,-2.4,71,1016.3,959.6,0.0,0.0,SW,-6.9,-2.4,0.00,0.60,7.50,7.50,7.50
448,18.03.2021 21:21:35,14,20.3,47,-2.5,71,1016.5,959.8,0.0,0.0,SW,-7.0,-2.5,0.00,0.60,7.50,7.50,7.50
449,18.03.2021 21:35:35,14,20.2,47,-2.4,72,1016.2,959.5,0.0,0.0,SW,-6.8,-2.4,0.00,0.60,7.50,7.50,7.50
450,18.03.2021 21:49:35,14,20.1,47,-2.4,72,1016.3,959.6,0.0,0.0,SW,-6.8,-2.4,0.00,0.60,7.50,7.50,7.50
451,18.03.2021 22:03:35,14,20.1,47,-2.7,73,1016.2,959.5,0.0,0.0,SW,-6.9,-2.7,0.00,0.60,7.50,7.50,7.50
452,18.03.2021 22:17:35,14,20.1,47,-2.9,73,1016.2,959.5,0.0,0.0,SW,-7.1,-2.9,0.00,0.60,7.50,7.50,7.50
453,18.03.2021 22:31:35,14,20.1,48,-3.0,73,1016.1,959.4,0.0,0.0,SW,-7.2,-3.0,0.00,0.60,7.50,7.50,7.50
454,18.03.2021 22:45:35,14,20.1,48,-3.2,74,1016.2,959.5,0.0,0.0,SW,-7.2,-3.2,0.00,0.60,7.50,7.50,7.50
455,18.03.2021 22:59:35,14,20.1,48,-3.3,74,1016.2,959.5,0.0,0.0,SW,-7.3,-3.3,0.00,0.60,7.50,7.50,7.50
456,18.03.2021 23:13:35,14,20.1,48,-3.5,75,1016.2,959.5,0.0,0.0,SW,-7.3,-3.5,0.00,0.60,7.50,7.50,7.50
457,18.03.2021 23:27:35,14,20.1,48,-3.7,75,1016.2,959.5,0.0,0.0,SW,-7.5,-3.7,0.00,0.60,7.50,7.50,7.50
458,18.03.2021 23:41:35,14,20.1,48,-3.9,75,1016.2,959.5,0.0,0.0,SW,-7.7,-3.9,0.00,0.60,7.50,7.50,7.50
459,18.03.2021 23:55:35,14,20.1,47,-4.0,76,1016.1,959.4,0.0,0.0,SW,-7.6,-4.0,0.00,0.60,7.50,7.50,7.50
460,19.03.2021 0:09:35,14,20.2,47,-4.1,76,1016.1,959.4,0.0,0.0,SW,-7.7,-4.1,0.00,0.00,7.50,7.50,7.50
461,19.03.2021 0:23:35,14,20.2,47,-4.2,76,1015.9,959.2,0.0,0.0,SW,-7.8,-4.2,0.00,0.00,7.50,7.50,7.50
462,19.03.2021 0:37:35,14,20.2,47,-4.3,77,1015.8,959.1,0.0,0.0,SW,-7.7,-4.3,0.00,0.00,7.50,7.50,7.50
463,19.03.2021 0:51:35,14,20.2,46,-4.4,77,1015.9,959.2,0.0,0.0,SW,-7.8,-4.4,0.00,0.00,7.50,7.50,7.50
464,19.03.2021 1:05:35,14,20.2,46,-4.6,77,1015.9,959.2,0.0,0.0,SW,-8.0,-4.6,0.00,0.00,7.50,7.50,7.50
465,19.03.2021 1:19:35,14,20.1,46,-4.6,78,1015.8,959.1,0.0,0.0,SW,-7.9,-4.6,0.00,0.00,7.50,7.50,7.50
466,19.03.2021 1:33:35,14,20.1,45,-4.8,78,1015.7,959.0,0.0,0.0,SW,-8.1,-4.8,0.00,0.00,7.50,7.50,7.50
467,19.03.2021 1:47:35,14,20.1,45,-5.1,78,1015.7,959.0,0.0,0.0,SW,-8.3,-5.1,0.00,0.00,7.50,7.50,7.50
468,19.03.2021 2:01:35,14,20.1,45,-5.2,78,1015.6,958.9,0.0,0.0,SW,-8.4,-5.2,0.00,0.00,7.50,7.50,7.50
469,19.03.2021 2:15:35,14,20.1,45,-5.3,79,1015.7,959.0,0.0,0.0,SW,-8.4,-5.3,0.00,0.00,7.50,7.50,7.50
470,19.03.2021 2:29:35,14,20.1,45,-5.4,79,1015.5,958.8,0.0,0.0,SW,-8.5,-5.4,0.00,0.00,7.50,7.50,7.50
471,19.03.2021 2:43:35,14,20.1,44,-5.4,79,1015.6,958.9,0.0,0.0,SW,-8.5,-5.4,0.00,0.00,7.50,7.50,7.50
472,19.03.2021 2:57:35,14,20.0,44,-5.4,79,1015.6,958.9,0.0,0.0,SW,-8.5,-5.4,0.00,0.00,7.50,7.50,7.50
473,19.03.2021 3:11:35,14,20.0,44,-5.5,79,1015.5,958.8,0.0,0.0,SW,-8.6,-5.5,0.00,0.00,7.50,7.50,7.50
474,19.03.2021 3:25:35,14,20.0,44,-5.5,80,1015.6,958.9,0.0,0.0,SW,-8.4,-5.5,0.00,0.00,7.50,7.50,7.50
475,19.03.2021 3:39:35,14,19.9,44,-5.7,80,1015.5,958.8,0.0,0.0,SW,-8.6,-5.7,0.00,0.00,7.50,7.50,7.50
476,19.03.2021 3:53:35,14,19.9,44,-5.9,80,1015.4,958.7,0.0,0.0,SW,-8.8,-5.9,0.00,0.00,7.50,7.50,7.50
477,19.03.2021 4:07:35,14,19.9,44,-6.0,80,1015.2,958.5,0.0,0.0,SW,-8.9,-6.0,0.00,0.00,7.50,7.50,7.50
478,19.03.2021 4:21:35,14,19.8,43,-6.1,80,1015.3,958.6,0.0,0.0,SW,-9.0,-6.1,0.00,0.00,7.50,7.50,7.50
479,19.03.2021 4:35:35,14,19.8,43,-6.3,80,1015.2,958.5,0.0,0.0,SW,-9.2,-6.3,0.00,0.00,7.50,7.50,7.50
480,19.03.2021 4:49:35,14,19.8,43,-6.5,80,1015.3,958.6,0.0,0.0,SW,-9.4,-6.5,0.00,0.00,7.50,7.50,7.50
481,19.03.2021 5:03:35,14,19.8,43,-6.7,80,1015.4,958.7,0.0,0.0,SW,-9.6,-6.7,0.00,0.00,7.50,7.50,7.50
482,19.03.2021 5:17:35,14,19.7,43,-6.9,80,1015.6,958.9,0.0,0.0,SW,-9.8,-6.9,0.00,0.00,7.50,7.50,7.50
483,19.03.2021 5:31:35,14,19.7,43,-6.9,80,1015.6,958.9,0.0,0.0,SW,-9.8,-6.9,0.00,0.00,7.50,7.50,7.50
484,19.03.2021 5:45:35,14,19.7,43,-6.8,81,1015.5,958.8,0.0,0.0,SW,-9.5,-6.8,0.00,0.00,7.50,7.50,7.50
485,19.03.2021 5:59:35,14,19.6,43,-6.9,81,1015.7,959.0,0.0,0.0,SW,-9.6,-6.9,0.00,0.00,7.50,7.50,7.50
486,19.03.2021 6:13:35,14,19.6,43,-6.9,81,1015.6,958.9,0.0,0.0,SW,-9.6,-6.9,0.00,0.00,7.50,7.50,7.50
487,19.03.2021 6:27:35,14,19.6,42,-6.8,81,1015.6,958.9,0.0,0.0,SW,-9.5,-6.8,0.00,0.00,7.50,7.50,7.50
488,19.03.2021 6:41:35,14,19.5,42,-6.9,81,1015.4,958.7,0.0,0.0,SW,-9.6,-6.9,0.00,0.00,7.50,7.50,7.50
489,19.03.2021 6:55:35,14,19.5,42,-6.7,81,1015.3,958.6,0.0,0.0,SW,-9.4,-6.7,0.00,0.00,7.50,7.50,7.50
490,19.03.2021 7:09:35,14,19.5,42,-6.5,81,1015.3,958.6,0.0,0.0,SW,-9.2,-6.5,0.00,0.00,7.50,7.50,7.50
491,19.03.2021 7:23:35,14,19.5,42,-6.5,81,1015.3,958.6,0.0,0.0,SW,-9.2,-6.5,0.00,0.00,7.50,7.50,7.50
492,19.03.2021 7:37:35,14,19.4,43,-6.2,81,1015.5,958.8,0.0,0.0,SW,-8.9,-6.2,0.00,0.00,7.50,7.50,7.50
493,19.03.2021 7:51:35,14,19.4,42,-5.9,82,1015.7,959.0,0.0,0.0,SW,-8.5,-5.9,0.00,0.00,7.50,7.50,7.50
494,19.03.2021 8:05:35,14,19.4,42,-5.5,81,1015.7,959.0,0.0,0.0,SW,-8.3,-5.5,0.00,0.00,7.50,7.50,7.50
495,19.03.2021 8:19:35,14,19.4,42,-5.1,82,1015.8,959.1,0.0,0.0,SW,-7.7,-5.1,0.00,0.00,7.50,7.50,7.50
496,19.03.2021 8:33:35,14,19.4,42,-4.6,81,1015.8,959.1,0.0,0.0,SW,-7.4,-4.6,0.00,0.00,7.50,7.50,7.50
497,19.03.2021 8:47:35,14,19.3,42,-4.0,82,1015.8,959.1,0.0,0.0,SW,-6.6,-4.0,0.00,0.00,7.50,7.50,7.50
498,19.03.2021 9:01:35,14,19.3,42,-3.2,81,1015.7,959.0,0.0,0.0,SW,-6.0,-3.2,0.00,0.00,7.50,7.50,7.50
499,19.03.2021 9:15:35,14,19.3,41,-2.8,81,1015.7,959.0,0.0,0.0,SW,-5.6,-2.8,0.00,0.00,7.50,7.50,7.50
500,19.03.2021 9:29:35,14,19.3,41,-1.6,81,1015.7,959.0,0.0,0.0,SW,-4.4,-1.6,0.00,0.00,7.50,7.50,7.50
501,19.03.2021 9:43:35,14,19.4,41,-0.6,80,1015.9,959.2,0.0,0.0,SW,-3.6,-0.6,0.00,0.00,7.50,7.50,7.50
502,19.03.2021 9:57:35,14,19.4,41,0.2,78,1015.8,959.1,0.0,0.0,SW,-3.2,0.2,0.00,0.00,7.50,7.50,7.50
503,19.03.2021 10:11:35,14,19.4,42,1.0,77,1015.9,959.2,0.0,0.0,SW,-2.6,1.0,0.00,0.00,7.50,7.50,7.50
504,19.03.2021 10:25:35,14,19.4,42,1.2,75,1015.9,959.2,0.0,0.0,SW,-2.7,1.2,0.00,0.00,7.50,7.50,7.50
505,19.03.2021 10:39:35,14,19.4,41,2.0,74,1015.8,959.1,0.0,0.0,SW,-2.1,2.0,0.00,0.00,7.50,7.50,7.50
506,19.03.2021 10:53:35,14,19.5,41,2.4,72,1015.7,959.0,0.0,0.0,SW,-2.1,2.4,0.00,0.00,7.50,7.50,7.50
507,19.03.2021 11:07:35,14,19.5,41,3.7,70,1015.6,958.9,0.0,0.0,SW,-1.3,3.7,0.00,0.00,7.50,7.50,7.50
508,19.03.2021 11:21:35,14,19.5,41,3.8,67,1015.7,959.0,0.0,0.0,SW,-1.8,3.8,0.00,0.00,7.50,7.50,7.50
509,19.03.2021 11:35:35,14,19.5,41,3.7,60,1015.8,959.1,0.0,0.0,SW,-3.3,3.7,0.00,0.00,7.50,7.50,7.50
510,19.03.2021 11:49:35,14,19.4,41,3.6,59,1015.7,959.0,0.0,0.0,SW,-3.7,3.6,0.00,0.00,7.50,7.50,7.50
511,19.03.2021 12:03:35,14,19.4,41,3.8,57,1015.7,959.0,0.0,0.0,SW,-3.9,3.8,0.00,0.00,7.50,7.50,7.50
512,19.03.2021 12:17:35,14,19.4,41,3.6,51,1015.8,959.1,1.0,2.7,SW,-5.6,3.6,0.00,0.00,7.50,7.50,7.50
513,19.03.2021 12:31:35,14,19.4,41,3.8,49,1015.9,959.2,0.0,0.0,WSW,-5.9,3.8,0.00,0.00,7.50,7.50,7.50
514,19.03.2021 12:45:35,14,19.4,41,3.5,48,1015.8,959.1,0.0,0.0,W,-6.5,3.5,0.00,0.00,7.50,7.50,7.50
515,19.03.2021 12:59:35,14,19.4,41,4.5,48,1015.9,959.2,0.3,2.7,W,-5.6,4.5,0.00,0.00,7.50,7.50,7.50
516,19.03.2021 13:13:35,14,19.4,41,4.0,40,1015.7,959.0,0.0,0.0,W,-8.4,4.0,0.00,0.00,7.50,7.50,7.50
517,19.03.2021 13:27:35,14,19.4,41,4.6,38,1015.7,959.0,1.4,3.1,W,-8.5,4.6,0.00,0.00,7.50,7.50,7.50
518,19.03.2021 13:41:35,14,19.4,41,4.5,40,1015.7,959.0,0.0,0.0,SW,-7.9,4.5,0.00,0.00,7.50,7.50,7.50
519,19.03.2021 13:55:35,14,19.4,41,3.9,42,1015.6,958.9,0.0,2.7,W,-7.8,3.9,0.00,0.00,7.50,7.50,7.50
520,19.03.2021 14:09:35,14,19.4,41,4.4,37,1015.6,958.9,0.0,0.0,W,-9.0,4.4,0.00,0.00,7.50,7.50,7.50
521,19.03.2021 14:23:35,14,19.4,41,4.7,36,1015.6,958.9,0.0,0.0,W,-9.1,4.7,0.00,0.00,7.50,7.50,7.50
522,19.03.2021 14:37:35,14,19.5,41,5.2,40,1015.6,958.9,0.0,0.0,W,-7.3,5.2,0.00,0.00,7.50,7.50,7.50
523,19.03.2021 14:51:35,14,19.4,41,3.9,38,1015.8,959.1,0.0,0.7,WSW,-9.1,3.9,0.00,0.00,7.50,7.50,7.50
524,19.03.2021 15:05:35,14,19.5,41,5.2,37,1015.7,959.0,0.0,0.0,W,-8.3,5.2,0.00,0.00,7.50,7.50,7.50
525,19.03.2021 15:19:35,14,19.5,42,3.6,37,1015.8,959.1,0.0,0.0,W,-9.7,3.6,0.00,0.00,7.50,7.50,7.50
526,19.03.2021 15:33:35,14,19.5,42,3.3,40,1015.6,958.9,0.0,0.0,W,-9.0,3.3,0.00,0.00,7.50,7.50,7.50
527,19.03.2021 15:47:35,14,19.5,42,3.9,38,1015.7,959.0,0.7,3.7,W,-9.1,3.9,0.00,0.00,7.50,7.50,7.50
528,19.03.2021 16:01:35,14,19.5,42,3.8,37,1015.7,959.0,0.0,0.0,W,-9.6,3.8,0.00,0.00,7.50,7.50,7.50
529,19.03.2021 16:15:35,14,19.5,42,4.7,44,1015.9,959.2,0.3,5.8,SW,-6.5,4.7,0.00,0.00,7.50,7.50,7.50
530,19.03.2021 16:29:35,14,19.5,42,3.0,46,1016.0,959.3,0.0,2.0,W,-7.5,3.0,0.00,0.00,7.50,7.50,7.50
531,19.03.2021 16:43:35,14,19.4,42,2.6,47,1016.0,959.3,0.0,0.0,SW,-7.6,2.6,0.00,0.00,7.50,7.50,7.50
532,19.03.2021 16:57:35,14,19.4,42,2.6,46,1015.8,959.1,0.3,2.7,SW,-7.9,2.6,0.00,0.00,7.50,7.50,7.50
533,19.03.2021 17:11:35,14,19.4,42,2.6,48,1015.7,959.0,0.0,0.0,SW,-7.3,2.6,0.00,0.00,7.50,7.50,7.50
534,19.03.2021 17:25:35,14,19.4,42,2.6,48,1015.7,959.0,0.0,0.0,SW,-7.3,2.6,0.00,0.00,7.50,7.50,7.50
535,19.03.2021 17:39:35,14,19.4,43,2.6,47,1015.7,959.0,0.0,0.0,SW,-7.6,2.6,0.00,0.00,7.50,7.50,7.50
536,19.03.2021 17:53:35,14,19.4,43,2.4,46,1015.8,959.1,0.0,0.0,SW,-8.0,2.4,0.00,0.00,7.50,7.50,7.50
537,19.03.2021 18:07:35,14,19.3,43,2.4,46,1015.8,959.1,0.0,0.0,SW,-8.0,2.4,0.00,0.00,7.50,7.50,7.50
538,19.03.2021 18:21:35,14,19.3,43,2.4,46,1015.9,959.2,0.0,0.0,SW,-8.0,2.4,0.00,0.00,7.50,7.50,7.50
539,19.03.2021 18:35:35,14,19.3,43,2.3,46,1016.0,959.3,0.0,0.0,SW,-8.1,2.3,0.00,0.00,7.50,7.50,7.50
540,19.03.2021 18:49:35,14,19.3,43,2.0,46,1016.2,959.5,0.0,0.0,SW,-8.4,2.0,0.00,0.00,7.50,7.50,7.50
541,19.03.2021 19:03:35,14,19.3,43,1.5,47,1016.3,959.6,0.0,0.0,SW,-8.6,1.5,0.00,0.00,7.50,7.50,7.50
542,19.03.2021 19:17:35,14,19.2,43,1.0,48,1016.2,959.5,0.0,0.0,SW,-8.8,1.0,0.00,0.00,7.50,7.50,7.50
543,19.03.2021 19:31:35,14,19.2,43,0.6,50,1016.4,959.7,0.0,0.0,SW,-8.6,0.6,0.00,0.00,7.50,7.50,7.50
544,19.03.2021 19:45:35,14,19.2,43,0.0,51,1016.3,959.6,0.0,0.0,SW,-8.9,0.0,0.00,0.00,7.50,7.50,7.50
545,19.03.2021 19:59:35,14,19.1,43,-0.6,53,1016.4,959.7,0.0,0.0,SW,-9.0,-0.6,0.00,0.00,7.50,7.50,7.50
546,19.03.2021 20:13:35,14,19.1,43,-1.1,54,1016.6,959.9,0.0,0.0,SW,-9.2,-1.1,0.00,0.00,7.50,7.50,7.50
547,19.03.2021 20:27:35,14,19.1,43,-1.5,55,1016.7,960.0,0.0,0.0,SW,-9.4,-1.5,0.00,0.00,7.50,7.50,7.50
548,19.03.2021 20:41:35,14,19.1,43,-1.9,56,1016.9,960.2,0.0,0.0,SW,-9.5,-1.9,0.00,0.00,7.50,7.50,7.50
549,19.03.2021 20:55:35,14,19.1,43,-2.2,58,1016.9,960.2,0.0,0.0,SW,-9.4,-2.2,0.00,0.00,7.50,7.50,7.50
550,19.03.2021 21:09:35,14,19.1,44,-2.5,59,1017.1,960.4,0.0,0.0,SW,-9.4,-2.5,0.00,0.00,7.50,7.50,7.50
551,19.03.2021 21:23:35,14,19.1,44,-2.6,60,1017.2,960.5,0.0,0.0,SW,-9.3,-2.6,0.00,0.00,7.50,7.50,7.50
552,19.03.2021 21:37:35,14,19.2,45,-2.8,61,1017.4,960.7,0.0,0.0,SW,-9.3,-2.8,0.00,0.00,7.50,7.50,7.50
553,19.03.2021 21:51:35,14,19.2,45,-2.9,62,1017.4,960.7,0.0,0.0,SW,-9.2,-2.9,0.00,0.00,7.50,7.50,7.50
554,19.03.2021 22:05:35,14,19.3,45,-3.0,62,1017.6,960.9,0.0,0.0,SW,-9.3,-3.0,0.00,0.00,7.50,7.50,7.50
555,19.03.2021 22:19:35,14,19.3,45,-3.2,63,1017.7,961.0,0.0,0.0,SW,-9.2,-3.2,0.00,0.00,7.50,7.50,7.50
556,19.03.2021 22:33:35,14,19.3,46,-3.5,64,1017.6,960.9,0.0,0.0,SW,-9.3,-3.5,0.00,0.00,7.50,7.50,7.50
557,19.03.2021 22:47:35,14,19.4,46,-3.7,65,1017.7,961.0,0.0,0.0,SW,-9.3,-3.7,0.00,0.00,7.50,7.50,7.50
558,19.03.2021 23:01:35,14,19.4,46,-3.9,65,1017.8,961.1,0.0,0.0,SW,-9.5,-3.9,0.00,0.00,7.50,7.50,7.50
559,19.03.2021 23:15:35,14,19.4,46,-4.1,66,1018.0,961.3,0.0,0.0,SW,-9.5,-4.1,0.00,0.00,7.50,7.50,7.50
560,19.03.2021 23:29:35,14,19.4,46,-4.2,66,1018.1,961.4,0.0,0.0,SW,-9.6,-4.2,0.00,0.00,7.50,7.50,7.50
561,19.03.2021 23:43:35,14,19.4,46,-4.4,67,1018.3,961.6,0.0,0.0,SW,-9.6,-4.4,0.00,0.00,7.50,7.50,7.50
562,19.03.2021 23:57:35,14,19.5,46,-4.5,67,1018.4,961.7,0.0,0.0,SW,-9.7,-4.5,0.00,0.00,7.50,7.50,7.50
563,20.03.2021 0:11:35,14,19.5,45,-4.6,67,1018.5,961.8,0.0,0.0,SW,-9.8,-4.6,0.00,0.00,7.50,7.50,7.50
564,20.03.2021 0:25:35,14,19.5,45,-4.6,68,1018.6,961.9,0.0,0.0,SW,-9.6,-4.6,0.00,0.00,7.50,7.50,7.50
565,20.03.2021 0:39:35,14,19.5,45,-4.4,69,1018.6,961.9,0.0,0.0,SW,-9.2,-4.4,0.00,0.00,7.50,7.50,7.50
566,20.03.2021 0:53:35,14,19.5,45,-4.1,70,1018.8,962.1,0.0,0.0,SW,-8.8,-4.1,0.00,0.00,7.50,7.50,7.50
567,20.03.2021 1:07:35,14,19.6,45,-4.0,70,1018.9,962.2,0.0,0.0,SW,-8.7,-4.0,0.00,0.00,7.50,7.50,7.50
568,20.03.2021 1:21:35,14,19.6,45,-3.9,70,1018.9,962.2,0.0,0.0,SW,-8.6,-3.9,0.00,0.00,7.50,7.50,7.50
569,20.03.2021 1:35:35,14,19.6,44,-3.5,71,1018.8,962.1,0.0,0.0,SW,-8.0,-3.5,0.00,0.00,7.50,7.50,7.50
570,20.03.2021 1:49:35,14,19.6,44,-3.3,72,1018.9,962.2,0.0,0.0,SW,-7.6,-3.3,0.00,0.00,7.50,7.50,7.50
571,20.03.2021 2:03:35,14,19.6,44,-3.2,72,1019.0,962.3,0.0,0.0,SW,-7.5,-3.2,0.00,0.00,7.50,7.50,7.50
572,20.03.2021 2:17:35,14,19.6,44,-3.0,72,1019.2,962.5,0.0,0.0,SW,-7.3,-3.0,0.00,0.00,7.50,7.50,7.50
573,20.03.2021 2:31:35,14,19.6,43,-2.2,74,1019.3,962.6,2.4,3.7,W,-6.2,-5.3,0.00,0.00,7.50,7.50,7.50
574,20.03.2021 2:45:35,14,19.6,43,-2.0,74,1019.4,962.7,0.0,0.0,W,-6.0,-2.0,0.00,0.00,7.50,7.50,7.50
575,20.03.2021 2:59:35,14,19.6,43,-2.0,74,1019.6,962.9,0.3,2.7,W,-6.0,-2.0,0.00,0.00,7.50,7.50,7.50
576,20.03.2021 3:13:35,14,19.6,43,-2.0,73,1019.6,962.9,0.0,0.0,W,-6.2,-2.0,0.00,0.00,7.50,7.50,7.50
577,20.03.2021 3:27:35,14,19.5,43,-2.0,73,1019.6,962.9,0.0,0.0,W,-6.2,-2.0,0.00,0.00,7.50,7.50,7.50
578,20.03.2021 3:41:35,14,19.5,43,-2.1,72,1019.5,962.8,0.0,0.0,SW,-6.5,-2.1,0.00,0.00,7.50,7.50,7.50
579,20.03.2021 3:55:35,14,19.5,42,-2.2,72,1019.5,962.8,0.0,0.0,W,-6.6,-2.2,0.00,0.00,7.50,7.50,7.50
580,20.03.2021 4:09:35,14,19.5,42,-2.2,72,1019.6,962.9,0.0,0.0,W,-6.6,-2.2,0.00,0.00,7.50,7.50,7.50
581,20.03.2021 4:23:35,14,19.5,42,-2.2,71,1019.8,963.1,0.0,0.0,W,-6.7,-2.2,0.00,0.00,7.50,7.50,7.50
582,20.03.2021 4:37:35,14,19.4,42,-2.4,71,1019.8,963.1,0.0,0.0,W,-6.9,-2.4,0.00,0.00,7.50,7.50,7.50
583,20.03.2021 4:51:35,14,19.4,42,-2.5,70,1019.9,963.2,0.3,2.7,W,-7.2,-2.5,0.00,0.00,7.50,7.50,7.50
584,20.03.2021 5:05:35,14,19.4,42,-2.6,71,1020.0,963.3,0.0,0.0,W,-7.1,-2.6,0.00,0.00,7.50,7.50,7.50
585,20.03.2021 5:19:35,14,19.4,41,-2.7,71,1020.2,963.5,0.0,0.0,W,-7.2,-2.7,0.00,0.00,7.50,7.50,7.50
586,20.03.2021 5:33:35,14,19.4,41,-2.8,71,1020.3,963.6,0.0,0.0,W,-7.3,-2.8,0.00,0.00,7.50,7.50,7.50
587,20.03.2021 5:47:35,14,19.3,41,-3.1,70,1020.4,963.7,2.7,4.1,SW,-7.8,-7.2,0.00,0.00,7.50,7.50,7.50
