NO.,Čas,Interval,Vnitřní teplota(°C),Vnitřní vlhkost(%),Venkovní teplota(°C),Venkovní vlhkost(%),Relativní tlak vzduchu(hpa),Absolutní tlak vzduchu(hpa),Rychlost větru(m/s),Nárazy větru(m/s),Směr větru,Rosný bod(°C),WindChill(°C),Hodinový úhrn srážek(mm),Denní úhrn srážek(mm),Týdenní úhrn srážek(mm),Měsíční úhrn srážek(mm),Celkový úhrn srážek(mm)
1005, 19.12.2018 10:03:03,10, 20.5,38, 1.4,83, 1020.1, 973.3, 0.7, 2.0, E, -1.2, 1.4, 0.00, 0.00, 0.30, 1.20, 1.20
1006, 19.12.2018 10:13:03,10, 20.5,38, 1.5,82, 1020.2, 973.4, 1.7, 2.7, S, -1.2, 1.5, 0.00, 0.00, 0.30, 1.20, 1.20
1007, 19.12.2018 10:23:03,10, 20.5,38, 1.7,81, 1020.0, 973.2, 1.0, 2.7, E, -1.2, 1.7, 0.00, 0.00, 0.30, 1.20, 1.20
1008, 19.12.2018 10:33:03,10, 20.5,38, 1.9,79, 1019.9, 973.1, 0.3, 1.4, S, -1.4, 1.9, 0.00, 0.00, 0.30, 1.20, 1.20
1009, 19.12.2018 10:43:03,10, 20.5,39, 2.0,78, 1019.9, 973.1, 0.7, 1.4, SE, -1.4, 2.0, 0.00, 0.00, 0.30, 1.20, 1.20
1010, 19.12.2018 10:53:03,10, 20.5,39, 2.0,74, 1019.8, 973.0, 2.4, 5.1, E, -2.1, -0.7, 0.00, 0.00, 0.30, 1.20, 1.20
1011, 19.12.2018 11:03:03,10, 20.5,39, 1.9,74, 1019.8, 973.0, 2.0, 3.4, SE, -2.2, 0.4, 0.00, 0.00, 0.30, 1.20, 1.20
1012, 19.12.2018 11:13:03,10, 20.5,39, 1.9,72, 1019.7, 972.9, 1.7, 4.4, SE, -2.6, 1.9, 0.00, 0.00, 0.30, 1.20, 1.20
1013, 19.12.2018 11:23:03,10, 20.6,39, 2.0,71, 1019.8, 973.0, 2.0, 3.1, S, -2.7, 0.5, 0.00, 0.00, 0.30, 1.20, 1.20
1014, 19.12.2018 11:33:03,10, 20.6,38, 1.9,69, 1019.9, 973.1, 2.7, 4.8, S, -3.2, -1.6, 0.00, 0.00, 0.30, 1.20, 1.20
1015, 19.12.2018 11:43:03,10, 20.7,39, 2.0,69, 1019.8, 973.0, 1.7, 3.1, S, -3.1, 2.0, 0.00, 0.00, 0.30, 1.20, 1.20
1016, 19.12.2018 11:53:03,10, 20.7,38, 2.3,69, 1019.6, 972.8, 1.4, 2.0, E, -2.8, 2.3, 0.00, 0.00, 0.30, 1.20, 1.20
1017, 19.12.2018 12:03:03,10, 20.8,38, 2.3,69, 1019.3, 972.5, 1.4, 3.7, E, -2.8, 2.3, 0.00, 0.00, 0.30, 1.20, 1.20
1018, 19.12.2018 12:13:03,10, 20.8,38, 2.1,67, 1019.4, 972.6, 2.0, 4.1, E, -3.4, 0.6, 0.00, 0.00, 0.30, 1.20, 1.20
1019, 19.12.2018 12:23:03,10, 20.9,38, 1.9,67, 1019.2, 972.4, 1.4, 2.7, S, -3.6, 1.9, 0.00, 0.00, 0.30, 1.20, 1.20
1020, 19.12.2018 12:33:03,10, 20.9,38, 1.7,67, 1019.2, 972.4, 0.7, 2.7, SW, -3.8, 1.7, 0.00, 0.00, 0.30, 1.20, 1.20
1021, 19.12.2018 12:43:03,10, 20.9,38, 1.9,68, 1018.8, 972.0, 0.3, 1.0, E, -3.4, 1.9, 0.00, 0.00, 0.30, 1.20, 1.20
1022, 19.12.2018 12:53:03,10, 20.9,38, 1.9,67, 1018.7, 971.9, 1.4, 2.4, SW, -3.6, 1.9, 0.00, 0.00, 0.30, 1.20, 1.20
1023, 19.12.2018 13:03:03,10, 20.9,38, 1.9,67, 1018.6, 971.8, 0.3, 1.0, NW, -3.6, 1.9, 0.00, 0.00, 0.30, 1.20, 1.20
1024, 19.12.2018 13:13:03,10, 20.9,38, 2.0,67, 1018.9, 972.1, 1.4, 2.0, S, -3.5, 2.0, 0.30, 0.30, 0.60, 1.50, 1.50
1025, 19.12.2018 13:23:03,10, 20.9,38, 2.0,67, 1018.7, 971.9, 1.7, 3.1, SW, -3.5, 2.0, 0.30, 0.30, 0.60, 1.50, 1.50
1026, 19.12.2018 13:33:03,10, 20.9,38, 2.0,66, 1018.7, 971.9, 2.4, 4.4, S, -3.7, -0.7, 0.30, 0.30, 0.60, 1.50, 1.50
1027, 19.12.2018 13:43:03,10, 20.9,38, 1.8,66, 1018.7, 971.9, 2.0, 3.4, SE, -3.9, 0.3, 0.30, 0.30, 0.60, 1.50, 1.50
1028, 19.12.2018 13:53:03,10, 20.9,38, 1.7,66, 1018.8, 972.0, 1.0, 2.7, E, -4.0, 1.7, 0.30, 0.30, 0.60, 1.50, 1.50
1029, 19.12.2018 14:03:03,10, 20.9,38, 1.5,66, 1018.6, 971.8, 2.0, 3.7, E, -4.2, -0.0, 0.00, 0.30, 0.60, 1.50, 1.50
1030, 19.12.2018 14:13:03,10, 20.8,38, 1.3,66, 1018.8, 972.0, 1.0, 2.0, S, -4.4, 1.3, 0.00, 0.30, 0.60, 1.50, 1.50
1031, 19.12.2018 14:23:03,10, 20.8,38, 1.2,66, 1018.6, 971.8, 2.0, 3.1, S, -4.4, -0.4, 0.00, 0.30, 0.60, 1.50, 1.50
1032, 19.12.2018 14:33:03,10, 20.8,38, 1.0,67, 1018.6, 971.8, 0.7, 1.7, E, -4.4, 1.0, 0.00, 0.30, 0.60, 1.50, 1.50
1033, 19.12.2018 14:43:03,10, 20.7,38, 0.9,67, 1018.3, 971.5, 2.4, 3.4, SE, -4.5, -1.9, 0.00, 0.30, 0.60, 1.50, 1.50
1034, 19.12.2018 14:53:03,10, 20.7,38, 0.8,67, 1018.3, 971.5, 1.4, 2.7, SE, -4.6, 0.8, 0.00, 0.30, 0.60, 1.50, 1.50
1035, 19.12.2018 15:03:03,10, 20.7,38, 0.7,67, 1018.2, 971.4, 0.0, 0.7, W, -4.7, 0.7, 0.00, 0.30, 0.60, 1.50, 1.50
1036, 19.12.2018 15:13:03,10, 20.7,38, 0.7,66, 1018.0, 971.2, 2.7, 4.8, SE, -4.9, -2.9, 0.00, 0.30, 0.60, 1.50, 1.50
1037, 19.12.2018 15:23:03,10, 20.7,38, 0.5,67, 1018.1, 971.3, 1.0, 2.4, NE, -4.9, 0.5, 0.00, 0.30, 0.60, 1.50, 1.50
1038, 19.12.2018 15:33:03,10, 20.6,38, 0.4,67, 1018.1, 971.3, 3.1, 5.4, NE, -5.0, -4.3, 0.00, 0.30, 0.60, 1.50, 1.50
1039, 19.12.2018 15:43:03,10, 20.6,38, 0.3,67, 1018.0, 971.2, 1.4, 2.7, NE, -5.1, 0.3, 0.00, 0.30, 0.60, 1.50, 1.50
1040, 19.12.2018 15:53:03,10, 20.6,39, 0.1,67, 1018.0, 971.2, 1.4, 2.4, SE, -5.3, 0.1, 0.00, 0.30, 0.60, 1.50, 1.50
1041, 19.12.2018 16:03:03,10, 20.5,39, 0.1,67, 1017.9, 971.1, 1.7, 3.7, NE, -5.3, 0.1, 0.00, 0.30, 0.60, 1.50, 1.50
1042, 19.12.2018 16:13:03,10, 20.5,38, 0.0,68, 1017.8, 971.0, 1.0, 1.4, NE, -5.2, 0.0, 0.00, 0.30, 0.60, 1.50, 1.50
1043, 19.12.2018 16:23:03,10, 20.5,38, -0.1,68, 1017.9, 971.1, 1.4, 2.0, N, -5.3, -0.1, 0.00, 0.30, 0.60, 1.50, 1.50
1044, 19.12.2018 16:33:03,10, 20.4,39, -0.2,68, 1017.9, 971.1, 0.0, 1.4, S, -5.4, -0.2, 0.00, 0.30, 0.60, 1.50, 1.50
1045, 19.12.2018 16:43:03,10, 20.4,38, -0.3,68, 1017.6, 970.8, 2.4, 4.1, NE, -5.5, -3.2, 0.00, 0.30, 0.60, 1.50, 1.50
1046, 19.12.2018 16:53:03,10, 20.4,38, -0.3,68, 1017.7, 970.9, 0.3, 1.4, E, -5.5, -0.3, 0.00, 0.30, 0.60, 1.50, 1.50
1047, 19.12.2018 17:03:03,10, 20.3,38, -0.3,68, 1017.6, 970.8, 0.0, 1.4, E, -5.5, -0.3, 0.00, 0.30, 0.60, 1.50, 1.50
1048, 19.12.2018 17:13:03,10, 20.3,38, -0.3,68, 1017.8, 971.0, 1.4, 2.7, NE, -5.5, -0.3, 0.00, 0.30, 0.60, 1.50, 1.50
1049, 19.12.2018 17:23:03,10, 20.2,38, -0.4,68, 1017.6, 970.8, 0.7, 1.7, S, -5.6, -0.4, 0.00, 0.30, 0.60, 1.50, 1.50
1050, 19.12.2018 17:33:03,10, 20.2,38, -0.7,69, 1017.6, 970.8, 1.7, 3.4, SW, -5.7, -0.7, 0.00, 0.30, 0.60, 1.50, 1.50
1051, 19.12.2018 17:43:03,10, 20.2,38, -0.8,69, 1017.8, 971.0, 2.4, 4.4, SE, -5.8, -3.7, 0.00, 0.30, 0.60, 1.50, 1.50
1052, 19.12.2018 17:53:03,10, 20.2,39, -0.7,70, 1017.5, 970.7, 0.7, 2.0, E, -5.5, -0.7, 0.00, 0.30, 0.60, 1.50, 1.50
1053, 19.12.2018 18:03:03,10, 20.2,39, -0.9,70, 1017.6, 970.8, 0.3, 1.0, E, -5.7, -0.9, 0.00, 0.30, 0.60, 1.50, 1.50
1054, 19.12.2018 18:13:03,10, 20.2,39, -0.8,70, 1017.6, 970.8, 1.7, 2.4, SE, -5.6, -0.8, 0.00, 0.30, 0.60, 1.50, 1.50
1055, 19.12.2018 18:23:03,10, 20.2,39, -0.7,70, 1017.5, 970.7, 3.4, 5.4, S, -5.5, -6.2, 0.00, 0.30, 0.60, 1.50, 1.50
1056, 19.12.2018 18:33:03,10, 20.2,39, -0.7,70, 1017.5, 970.7, 0.3, 2.4, SE, -5.5, -0.7, 0.00, 0.30, 0.60, 1.50, 1.50
1057, 19.12.2018 18:43:03,10, 20.2,40, -0.6,70, 1017.5, 970.7, 3.1, 4.4, S, -5.4, -5.4, 0.00, 0.30, 0.60, 1.50, 1.50
1058, 19.12.2018 18:53:03,10, 20.3,40, -0.6,69, 1017.5, 970.7, 1.7, 2.7, NE, -5.6, -0.6, 0.00, 0.30, 0.60, 1.50, 1.50
1059, 19.12.2018 19:03:03,10, 20.3,40, -0.6,69, 1017.6, 970.8, 1.0, 2.4, E, -5.6, -0.6, 0.00, 0.30, 0.60, 1.50, 1.50
1060, 19.12.2018 19:13:03,10, 20.4,40, -0.6,69, 1017.5, 970.7, 0.7, 2.4, S, -5.6, -0.6, 0.00, 0.30, 0.60, 1.50, 1.50
1061, 19.12.2018 19:23:03,10, 20.4,41, -0.7,70, 1017.4, 970.6, 0.3, 1.4, SW, -5.5, -0.7, 0.00, 0.30, 0.60, 1.50, 1.50
1062, 19.12.2018 19:33:03,10, 20.4,40, -0.7,70, 1017.3, 970.5, 2.7, 5.4, S, -5.5, -4.5, 0.00, 0.30, 0.60, 1.50, 1.50
1063, 19.12.2018 19:43:03,10, 20.4,41, -0.7,70, 1017.2, 970.4, 0.7, 1.7, S, -5.5, -0.7, 0.00, 0.30, 0.60, 1.50, 1.50
1064, 19.12.2018 19:53:03,10, 20.5,41, -0.7,70, 1017.1, 970.3, 2.0, 4.4, S, -5.5, -2.3, 0.00, 0.30, 0.60, 1.50, 1.50
1065, 19.12.2018 20:03:03,10, 20.5,41, -0.6,70, 1017.0, 970.2, 0.7, 2.0, S, -5.4, -0.6, 0.00, 0.30, 0.60, 1.50, 1.50
1066, 19.12.2018 20:13:03,10, 20.5,41, -0.6,70, 1017.0, 970.2, 1.0, 1.7, SE, -5.4, -0.6, 0.00, 0.30, 0.60, 1.50, 1.50
1067, 19.12.2018 20:23:03,10, 20.6,41, -0.7,70, 1017.0, 970.2, 0.7, 2.4, NW, -5.5, -0.7, 0.00, 0.30, 0.60, 1.50, 1.50
1068, 19.12.2018 20:33:03,10, 20.6,41, -0.7,69, 1017.1, 970.3, 1.0, 2.0, NE, -5.7, -0.7, 0.00, 0.30, 0.60, 1.50, 1.50
1069, 19.12.2018 20:43:03,10, 20.6,41, -0.6,69, 1016.9, 970.1, 0.7, 1.4, S, -5.6, -0.6, 0.00, 0.30, 0.60, 1.50, 1.50
1070, 19.12.2018 20:53:03,10, 20.7,41, -0.7,69, 1016.8, 970.0, 1.4, 1.7, NE, -5.7, -0.7, 0.00, 0.30, 0.60, 1.50, 1.50
1071, 19.12.2018 21:03:03,10, 20.7,41, -0.7,69, 1016.9, 970.1, 0.7, 2.0, S, -5.7, -0.7, 0.00, 0.30, 0.60, 1.50, 1.50
1072, 19.12.2018 21:13:03,10, 20.7,41, -0.8,70, 1016.8, 970.0, 1.0, 1.7, E, -5.6, -0.8, 0.00, 0.30, 0.60, 1.50, 1.50
1073, 19.12.2018 21:23:03,10, 20.7,41, -0.8,70, 1016.8, 970.0, 0.0, 0.0, S, -5.6, -0.8, 0.00, 0.30, 0.60, 1.50, 1.50
1074, 19.12.2018 21:33:03,10, 20.7,41, -0.8,70, 1016.7, 969.9, 1.7, 2.4, NE, -5.6, -0.8, 0.00, 0.30, 0.60, 1.50, 1.50
1075, 19.12.2018 21:43:03,10, 20.7,41, -0.7,70, 1016.7, 969.9, 0.0, 0.0, E, -5.5, -0.7, 0.00, 0.30, 0.60, 1.50, 1.50
1076, 19.12.2018 21:53:03,10, 20.7,41, -0.8,70, 1016.4, 969.6, 1.4, 2.0, N, -5.6, -0.8, 0.00, 0.30, 0.60, 1.50, 1.50
1077, 19.12.2018 22:03:03,10, 20.7,41, -0.7,70, 1016.4, 969.6, 0.0, 0.0, S, -5.5, -0.7, 0.00, 0.30, 0.60, 1.50, 1.50
1078, 19.12.2018 22:13:03,10, 20.8,41, -0.8,70, 1016.2, 969.4, 0.3, 1.0, SW, -5.6, -0.8, 0.00, 0.30, 0.60, 1.50, 1.50
1079, 19.12.2018 22:23:03,10, 20.8,41, -0.8,71, 1016.4, 969.6, 0.0, 0.0, N, -5.4, -0.8, 0.00, 0.30, 0.60, 1.50, 1.50
1080, 19.12.2018 22:33:03,10, 20.8,41, -0.8,70, 1016.4, 969.6, 0.0, 0.0, N, -5.6, -0.8, 0.00, 0.30, 0.60, 1.50, 1.50
1081, 19.12.2018 22:43:03,10, 20.8,40, -0.8,71, 1016.4, 969.6, 0.0, 0.0, N, -5.4, -0.8, 0.00, 0.30, 0.60, 1.50, 1.50
1082, 19.12.2018 22:53:03,10, 20.8,40, -0.7,71, 1016.3, 969.5, 0.0, 0.3, NE, -5.3, -0.7, 0.00, 0.30, 0.60, 1.50, 1.50
1083, 19.12.2018 23:03:03,10, 20.8,40, -0.5,70, 1016.2, 969.4, 2.4, 3.4, SE, -5.3, -3.4, 0.00, 0.30, 0.60, 1.50, 1.50
1084, 19.12.2018 23:13:03,10, 20.7,40, -0.4,70, 1016.3, 969.5, 0.0, 0.7, N, -5.2, -0.4, 0.00, 0.30, 0.60, 1.50, 1.50
1085, 19.12.2018 23:23:03,10, 20.7,40, -0.3,70, 1016.1, 969.3, 0.0, 0.7, S, -5.1, -0.3, 0.00, 0.30, 0.60, 1.50, 1.50
1086, 19.12.2018 23:33:03,10, 20.7,40, -0.2,70, 1016.1, 969.3, 1.4, 2.7, S, -5.0, -0.2, 0.00, 0.30, 0.60, 1.50, 1.50
1087, 19.12.2018 23:43:03,10, 20.7,40, -0.2,70, 1016.0, 969.2, 0.0, 0.0, NE, -5.0, -0.2, 0.00, 0.30, 0.60, 1.50, 1.50
1088, 19.12.2018 23:53:03,10, 20.7,40, -0.1,69, 1015.9, 969.1, 1.4, 2.7, SW, -5.1, -0.1, 0.00, 0.30, 0.60, 1.50, 1.50
1089, 20.12.2018 0:03:03,10, 20.7,40, 0.0,69, 1015.8, 969.0, 0.7, 2.4, S, -5.0, 0.0, 0.00, 0.00, 0.60, 1.50, 1.50
1090, 20.12.2018 0:13:03,10, 20.7,40, 0.0,68, 1015.7, 968.9, 1.4, 2.0, N, -5.2, 0.0, 0.00, 0.00, 0.60, 1.50, 1.50
1091, 20.12.2018 0:23:03,10, 20.6,39, 0.0,68, 1015.6, 968.8, 0.3, 1.4, E, -5.2, 0.0, 0.00, 0.00, 0.60, 1.50, 1.50
1092, 20.12.2018 0:33:03,10, 20.6,39, 0.0,69, 1015.4, 968.6, 0.7, 2.0, NE, -5.0, 0.0, 0.00, 0.00, 0.60, 1.50, 1.50
1093, 20.12.2018 0:43:03,10, 20.6,39, -0.1,69, 1015.4, 968.6, 1.0, 1.7, NE, -5.1, -0.1, 0.00, 0.00, 0.60, 1.50, 1.50
1094, 20.12.2018 0:53:03,10, 20.6,39, -0.1,69, 1015.1, 968.3, 0.0, 0.7, E, -5.1, -0.1, 0.00, 0.00, 0.60, 1.50, 1.50
1095, 20.12.2018 1:03:03,10, 20.6,39, -0.1,69, 1015.3, 968.5, 1.0, 2.7, NE, -5.1, -0.1, 0.00, 0.00, 0.60, 1.50, 1.50
1096, 20.12.2018 1:13:03,10, 20.5,39, -0.1,69, 1015.4, 968.6, 0.0, 0.0, E, -5.1, -0.1, 0.00, 0.00, 0.60, 1.50, 1.50
1097, 20.12.2018 1:23:03,10, 20.5,39, -0.2,69, 1015.5, 968.7, 0.0, 0.0, SW, -5.2, -0.2, 0.00, 0.00, 0.60, 1.50, 1.50
1098, 20.12.2018 1:33:03,10, 20.5,39, -0.2,69, 1015.5, 968.7, 0.7, 1.7, NE, -5.2, -0.2, 0.00, 0.00, 0.60, 1.50, 1.50
1099, 20.12.2018 1:43:03,10, 20.5,39, -0.2,70, 1015.4, 968.6, 2.0, 3.7, WNW, -5.0, -1.8, 0.00, 0.00, 0.60, 1.50, 1.50
1100, 20.12.2018 1:53:03,10, 20.5,38, -0.3,70, 1015.5, 968.7, 2.4, 3.7, E, -5.1, -3.2, 0.00, 0.00, 0.60, 1.50, 1.50
1101, 20.12.2018 2:03:03,10, 20.4,39, -0.3,70, 1015.4, 968.6, 0.7, 2.0, E, -5.1, -0.3, 0.00, 0.00, 0.60, 1.50, 1.50
1102, 20.12.2018 2:13:03,10, 20.4,39, -0.3,71, 1015.3, 968.5, 2.0, 3.7, S, -4.9, -1.9, 0.00, 0.00, 0.60, 1.50, 1.50
1103, 20.12.2018 2:23:03,10, 20.4,38, -0.4,71, 1015.5, 968.7, 1.0, 2.0, SW, -5.0, -0.4, 0.00, 0.00, 0.60, 1.50, 1.50
1104, 20.12.2018 2:33:03,10, 20.4,38, -0.4,71, 1014.9, 968.1, 1.0, 2.7, SE, -5.0, -0.4, 0.00, 0.00, 0.60, 1.50, 1.50
1105, 20.12.2018 2:43:03,10, 20.4,38, -0.3,72, 1014.8, 968.0, 1.0, 3.4, NE, -4.7, -0.3, 0.00, 0.00, 0.60, 1.50, 1.50
1106, 20.12.2018 2:53:03,10, 20.3,38, -0.3,72, 1015.0, 968.2, 0.7, 2.0, E, -4.7, -0.3, 0.00, 0.00, 0.60, 1.50, 1.50
1107, 20.12.2018 3:03:03,10, 20.3,38, -0.3,72, 1014.8, 968.0, 0.3, 1.4, E, -4.7, -0.3, 0.00, 0.00, 0.60, 1.50, 1.50
1108, 20.12.2018 3:13:03,10, 20.3,38, -0.3,72, 1014.7, 967.9, 1.0, 2.4, E, -4.7, -0.3, 0.00, 0.00, 0.60, 1.50, 1.50
1109, 20.12.2018 3:23:03,10, 20.3,38, -0.3,72, 1014.8, 968.0, 1.0, 2.4, E, -4.7, -0.3, 0.00, 0.00, 0.60, 1.50, 1.50
1110, 20.12.2018 3:33:03,10, 20.2,38, -0.3,72, 1014.5, 967.7, 1.7, 3.4, S, -4.7, -0.3, 0.00, 0.00, 0.60, 1.50, 1.50
1111, 20.12.2018 3:43:03,10, 20.2,38, -0.4,72, 1014.0, 967.2, 2.0, 3.1, SE, -4.8, -2.0, 0.00, 0.00, 0.60, 1.50, 1.50
1112, 20.12.2018 3:53:03,10, 20.2,38, -0.5,73, 1014.0, 967.2, 1.7, 2.7, SE, -4.7, -0.5, 0.00, 0.00, 0.60, 1.50, 1.50
1113, 20.12.2018 4:03:03,10, 20.2,38, -0.5,73, 1014.1, 967.3, 0.3, 1.4, SE, -4.7, -0.5, 0.00, 0.00, 0.60, 1.50, 1.50
1114, 20.12.2018 4:13:03,10, 20.2,38, -0.6,73, 1014.1, 967.3, 1.7, 3.1, SE, -4.8, -0.6, 0.00, 0.00, 0.60, 1.50, 1.50
1115, 20.12.2018 4:23:03,10, 20.1,38, -0.5,73, 1013.9, 967.1, 1.7, 3.1, NE, -4.7, -0.5, 0.00, 0.00, 0.60, 1.50, 1.50
1116, 20.12.2018 4:33:03,10, 20.1,38, -0.4,73, 1013.9, 967.1, 0.7, 1.7, E, -4.6, -0.4, 0.00, 0.00, 0.60, 1.50, 1.50
1117, 20.12.2018 4:43:03,10, 20.1,38, -0.3,73, 1013.7, 966.9, 1.7, 3.7, SE, -4.6, -0.3, 0.00, 0.00, 0.60, 1.50, 1.50
1118, 20.12.2018 4:53:03,10, 20.1,38, -0.2,73, 1014.1, 967.3, 0.0, 0.0, NW, -4.5, -0.2, 0.00, 0.00, 0.60, 1.50, 1.50
1119, 20.12.2018 5:03:03,10, 20.1,38, -0.2,73, 1014.0, 967.2, 0.3, 1.0, NW, -4.5, -0.2, 0.00, 0.00, 0.60, 1.50, 1.50
1120, 20.12.2018 5:13:03,10, 20.0,38, -0.1,73, 1014.2, 967.4, 0.0, 0.0, E, -4.4, -0.1, 0.00, 0.00, 0.60, 1.50, 1.50
1121, 20.12.2018 5:23:03,10, 20.0,37, -0.1,73, 1014.3, 967.5, 1.7, 3.4, S, -4.4, -0.1, 0.00, 0.00, 0.60, 1.50, 1.50
1122, 20.12.2018 5:33:03,10, 20.0,37, 0.0,73, 1014.3, 967.5, 1.7, 3.4, S, -4.3, 0.0, 0.00, 0.00, 0.60, 1.50, 1.50
1123, 20.12.2018 5:43:03,10, 20.0,37, 0.1,73, 1014.4, 967.6, 3.1, 4.4, S, -4.2, -4.6, 0.00, 0.00, 0.60, 1.50, 1.50
1124, 20.12.2018 5:53:03,10, 20.1,37, 0.1,73, 1014.2, 967.4, 2.7, 4.4, SE, -4.2, -3.6, 0.00, 0.00, 0.60, 1.50, 1.50
1125, 20.12.2018 6:03:03,10, 20.1,37, 0.1,73, 1014.4, 967.6, 1.0, 2.4, E, -4.2, 0.1, 0.00, 0.00, 0.60, 1.50, 1.50
1126, 20.12.2018 6:13:03,10, 20.1,37, 0.1,73, 1014.6, 967.8, 2.0, 3.4, S, -4.2, -1.5, 0.00, 0.00, 0.60, 1.50, 1.50
1127, 20.12.2018 6:23:03,10, 20.2,37, 0.1,73, 1014.4, 967.6, 0.3, 1.7, NE, -4.2, 0.1, 0.00, 0.00, 0.60, 1.50, 1.50
1128, 20.12.2018 6:33:03,10, 20.2,37, 0.1,73, 1014.4, 967.6, 0.0, 0.0, E, -4.2, 0.1, 0.00, 0.00, 0.60, 1.50, 1.50
1129, 20.12.2018 6:43:03,10, 20.3,37, 0.0,73, 1014.3, 967.5, 1.7, 4.8, E, -4.3, 0.0, 0.00, 0.00, 0.60, 1.50, 1.50
1130, 20.12.2018 6:53:03,10, 20.3,37, 0.0,74, 1014.1, 967.3, 1.7, 4.8, E, -4.1, 0.0, 0.00, 0.00, 0.60, 1.50, 1.50
1131, 20.12.2018 7:03:03,10, 20.4,37, 0.0,73, 1014.2, 967.4, 0.3, 1.7, W, -4.3, 0.0, 0.00, 0.00, 0.60, 1.50, 1.50
1132, 20.12.2018 7:13:03,10, 20.5,37, 0.0,74, 1014.3, 967.5, 4.1, 6.5, S, -4.1, -6.9, 0.00, 0.00, 0.60, 1.50, 1.50
1133, 20.12.2018 7:23:03,10, 20.5,37, 0.0,74, 1014.2, 967.4, 0.0, 0.0, SW, -4.1, 0.0, 0.00, 0.00, 0.60, 1.50, 1.50
1134, 20.12.2018 7:33:03,10, 20.5,37, 0.0,74, 1014.3, 967.5, 2.7, 5.4, S, -4.1, -3.7, 0.00, 0.00, 0.60, 1.50, 1.50
1135, 20.12.2018 7:43:03,10, 20.5,37, 0.0,74, 1014.4, 967.6, 3.1, 5.4, S, -4.1, -4.7, 0.00, 0.00, 0.60, 1.50, 1.50
1136, 20.12.2018 7:53:03,10, 20.5,37, 0.0,74, 1014.3, 967.5, 2.4, 5.4, SE, -4.1, -2.9, 0.00, 0.00, 0.60, 1.50, 1.50
1137, 20.12.2018 8:03:03,10, 20.5,37, 0.0,75, 1014.3, 967.5, 3.7, 5.1, S, -3.9, -6.1, 0.00, 0.00, 0.60, 1.50, 1.50
1138, 20.12.2018 8:13:03,10, 20.5,37, 0.0,75, 1014.3, 967.5, 1.7, 2.4, S, -3.9, 0.0, 0.00, 0.00, 0.60, 1.50, 1.50
1139, 20.12.2018 8:23:03,10, 20.5,37, 0.0,75, 1014.3, 967.5, 2.0, 3.7, S, -3.9, -1.6, 0.00, 0.00, 0.60, 1.50, 1.50
1140, 20.12.2018 8:33:03,10, 20.5,37, 0.0,75, 1014.4, 967.6, 1.4, 3.1, NE, -3.9, 0.0, 0.00, 0.00, 0.60, 1.50, 1.50
1141, 20.12.2018 8:43:03,10, 20.5,37, 0.0,76, 1014.3, 967.5, 2.4, 3.4, S, -3.7, -2.9, 0.00, 0.00, 0.60, 1.50, 1.50
1142, 20.12.2018 8:53:03,10, 20.5,37, 0.0,76, 1014.4, 967.6, 2.7, 5.4, S, -3.7, -3.7, 0.00, 0.00, 0.60, 1.50, 1.50
1143, 20.12.2018 9:03:03,10, 20.5,37, 0.0,76, 1014.6, 967.8, 2.0, 3.7, S, -3.7, -1.6, 0.00, 0.00, 0.60, 1.50, 1.50
1144, 20.12.2018 9:13:03,10, 20.5,37, 0.1,76, 1014.6, 967.8, 1.7, 3.1, S, -3.6, 0.1, 0.00, 0.00, 0.60, 1.50, 1.50
1145, 20.12.2018 9:23:03,10, 20.5,37, 0.0,76, 1014.7, 967.9, 0.7, 1.4, N, -3.7, 0.0, 0.00, 0.00, 0.60, 1.50, 1.50
1146, 20.12.2018 9:33:03,10, 20.5,37, 0.0,76, 1014.7, 967.9, 1.4, 2.4, SW, -3.7, 0.0, 0.00, 0.00, 0.60, 1.50, 1.50
1147, 20.12.2018 9:43:03,10, 20.5,37, -0.1,76, 1014.9, 968.1, 0.0, 0.0, S, -3.8, -0.1, 0.00, 0.00, 0.60, 1.50, 1.50
1148, 20.12.2018 9:53:03,10, 20.5,37, -0.1,77, 1015.0, 968.2, 2.7, 5.1, SE, -3.6, -3.8, 0.00, 0.00, 0.60, 1.50, 1.50
1149, 20.12.2018 10:03:03,10, 20.4,37, -0.2,77, 1014.9, 968.1, 4.1, 7.5, E, -3.7, -7.1, 0.00, 0.00, 0.60, 1.50, 1.50
1150, 20.12.2018 10:13:03,10, 20.3,37, -0.2,77, 1015.2, 968.4, 2.7, 4.4, S, -3.7, -3.9, 0.00, 0.00, 0.60, 1.50, 1.50
1151, 20.12.2018 10:23:03,10, 20.2,37, -0.2,77, 1015.3, 968.5, 1.0, 3.4, S, -3.7, -0.2, 0.00, 0.00, 0.60, 1.50, 1.50
1152, 20.12.2018 10:33:03,10, 20.2,37, -0.2,77, 1015.3, 968.5, 1.7, 2.7, S, -3.7, -0.2, 0.00, 0.00, 0.60, 1.50, 1.50
1153, 20.12.2018 10:43:03,10, 20.2,37, -0.2,77, 1015.1, 968.3, 3.7, 6.1, S, -3.7, -6.3, 0.00, 0.00, 0.60, 1.50, 1.50
1154, 20.12.2018 10:53:03,10, 20.1,37, -0.3,77, 1015.2, 968.4, 0.3, 1.0, E, -3.8, -0.3, 0.00, 0.00, 0.60, 1.50, 1.50
